site_id,geo_lat,geo_lon,data_type,data_class,data_source,error,interpolated_beta,log10_beta,mag_lat,mag_lon,alpha
10401,39.1,78.3,GIC,measured,NERC,'low sampling rate',,,30.960283038567376,153.925436121874,0.035178410256147354
10402,39.5,78.9,GIC,measured,NERC,'flagged in stack plot',,,31.317060772728603,154.50759901920873,0.036651779786679224
10403,39.5,78.9,GIC,measured,NERC,'low values',,,31.317060772728603,154.50759901920873,0.036651779786679224
10404,39.5,77.9,GIC,measured,NERC,'flagged in stack plot',,,31.38681257547865,153.6077454671113,0.03694696278996946
10405,39.5,77.9,GIC,measured,NERC,'flagged in stack plot',,,31.38681257547865,153.6077454671113,0.03694696278996946
10406,39.5,77.9,GIC,measured,NERC,'flagged in stack plot',,,31.38681257547865,153.6077454671113,0.03694696278996946
10407,39.5,77.9,GIC,measured,NERC,'flagged in stack plot',,,31.38681257547865,153.6077454671113,0.03694696278996946
10409,39.3,77.5,GIC,measured,NERC,'flagged in stack plot',,,31.216207662395448,153.22593043812577,0.03622914412231698
10410,39.3,77.5,GIC,measured,NERC,'no values',,,31.216207662395448,153.22593043812577,0.03622914412231698
10411,39.3,77.5,GIC,measured,NERC,'flagged in stack plot',,,31.216207662395448,153.22593043812577,0.03622914412231698
10412,39.3,77.5,GIC,measured,NERC,'flagged in stack plot',,,31.216207662395448,153.22593043812577,0.03622914412231698
10413,39.3,77.5,GIC,measured,NERC,'no values',,,31.216207662395448,153.22593043812577,0.03622914412231698
10414,39.4,77.4,GIC,measured,NERC,'low values',,,31.32296665649654,153.14673357756342,0.03667668127437673
10415,44.1,103.2,GIC,measured,NERC,'low values',,,34.9462689205727,176.35831833719823,0.055635468796738585
10416,44.1,103.2,GIC,measured,NERC,'not centered',,,34.9462689205727,176.35831833719823,0.055635468796738585
10418,39.4,115.2,GIC,measured,NERC,'not centered',,,30.3016537331535,-172.98534002672946,0.032612321572602396
10420,39.5,75.5,GIC,measured,NERC,'not centered',,,31.563339213647403,151.44628080983065,0.03770467188930671
10421,39.5,75.5,GIC,measured,NERC,'low values',,,31.563339213647403,151.44628080983065,0.03770467188930671
10425,36.8,78.7,GIC,measured,NERC,'not centered',,,28.641377220242468,154.05235867651334,0.02694393916773679
10426,38.1,78.8,GIC,measured,NERC,'not centered',,,29.92943820336493,154.27350526335707,0.031245813318120326
10427,39.0,77.5,GIC,measured,NERC,'not centered',,,30.917498669247045,153.19347313139372,0.03500575046393579
10428,36.7,76.5,GIC,measured,NERC,,,,28.70077221977425,152.0411914920433,0.027128607686232827
10429,36.7,76.3,GIC,measured,NERC,'not centered',,,28.715767842964965,151.85916363463556,0.02717543124169491
10438,43.2,75.2,GIC,measured,NERC,,,,35.2671082913938,151.62706940759787,0.05772656426881442
10441,34.2,81.6,GIC,measured,NERC,'duplicate time stamps',,,25.856583403828708,156.4590369563691,0.0195603995529466
10442,33.8,78.9,GIC,measured,NERC,'duplicate time stamps',,,25.638426804417335,153.9462248605989,0.019075772654960518
10445,41.1,74.2,GIC,measured,NERC,'duplicate time stamps',,,33.25570053262924,150.47036732476496,0.04580556366995887
10446,37.0,121.0,GIC,measured,NERC,'not centered',,,28.058218902716696,-167.67509799517404,0.025196249997281022
10447,37.0,121.0,GIC,measured,NERC,'not centered',,,28.058218902716696,-167.67509799517404,0.025196249997281022
10448,37.0,120.0,GIC,measured,NERC,'not centered',,,28.025414597497893,-168.57919431207108,0.025101376335354097
10449,37.0,120.0,GIC,measured,NERC,'not centered',,,28.025414597497893,-168.57919431207108,0.025101376335354097
10584,40.0,104.0,GIC,measured,NERC,'not centered',,,30.83919939092101,177.00475521262152,0.03469195896402683
10585,33.1,80.1,GIC,measured,NERC,'duplicate time stamps',,,24.85833111077544,154.98569930947716,0.017438982567144667
10589,36.9,81.7,GIC,measured,NERC,'low sampling rate',,,28.54207809930267,156.78637341451733,0.02663800569096873
10593,37.0,84.5,GIC,measured,NERC,'not centered',,,28.47500786584066,159.33413950122545,0.02643333504089985
10628,48.0,66.4,GIC,measured,NERC,'not centered',,,40.7730946301447,144.60701864321317,0.1087341467647707
10635,43.7,87.7,GIC,measured,NERC,'not centered',,,34.99374546638216,162.72997352997976,0.05594005822574626
10636,43.7,87.7,GIC,measured,NERC,'not centered',,,34.99374546638216,162.72997352997976,0.05594005822574626
10648,32.8,115.5,GIC,measured,NERC,'no values',,,23.709731352101016,-172.52877430732306,0.015281135678591838
10649,42.8,74.0,GIC,measured,NERC,'noisy',,,34.96190031703459,150.50860198850438,0.0557355696490214
10658,43.1,78.7,GIC,measured,NERC,'not centered',,,34.915782740693615,154.72042642243403,0.055440757332100354
10659,42.5,87.9,GIC,measured,NERC,'not centered',,,33.7868132072779,162.81249773406344,0.04869047953275737
10674,41.7,72.6,GIC,measured,NERC,'duplicate time stamps',,,33.98061446746231,149.11447412546173,0.049787834336652036
10675,47.9,65.9,GIC,measured,NERC,'noisy',,,40.72049292332489,144.1509483342224,0.10807837800485877
10676,46.1,66.8,GIC,measured,NERC,'spike',,,38.85369509270076,144.62323332389798,0.08719743677149455
10677,45.2,66.2,GIC,measured,NERC,,,,38.01756143579919,143.93954954804556,0.0792034267648161
