site_id,geo_lat,geo_lon,data_type,data_class,data_source,manual_error,interpolated_beta,log10_beta,mag_lat,mag_lon,alpha,nearest_volt,power_pool,US_region,automated_error
10389,38.3,-87.4,GIC,measured,NERC,,0.5245947440295479,-0.2801760649664037,47.15227116790026,-17.089839937997723,0.2264470594087561,,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.4222 A) > 1/4 * std after (0.4935 A);
Data is constant for at least 5 minutes starting at time 2024-03-24 15:10:20"
10397,39.1,-78.3,GIC,measured,NERC,,2.0731811017327963,0.3166372413354602,48.250050343005086,-6.592294164849371,0.2569176972507456,,PJM,East,Excessive pre-storm noise: std before (2.1382 A) > 1/4 * std after (3.0629 A)
10586,34.0,-118.5,GIC,measured,NERC,,1.299364227218366,0.1137309060375355,40.11589077307891,-51.06733351794221,0.1008190613953327,,CAISO,West,Excessive pre-storm noise: std before (0.9249 A) > 1/4 * std after (0.4809 A)
10587,46.4,-117.0,GIC,measured,NERC,,0.7112390905451829,-0.147984382041321,52.53340354092963,-52.423126196808816,0.4204566603709312,,NorthernGridConnected,West,Excessive pre-storm noise: std before (0.3359 A) > 1/4 * std after (1.1258 A)
10591,35.8,-106.1,GIC,measured,NERC,,0.4274114177415486,-0.3691538804033071,43.28633459396564,-37.89427769414734,0.1451733402306721,,WestConnect,West,Duplicate time stamps found
10592,43.2,-84.5,GIC,measured,NERC,,0.5365818570603087,-0.2703640158083231,52.16919711214472,-14.130482421558645,0.4032100604249491,,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2024-03-24 17:19:10"
10603,42.6,-83.0,GIC,measured,NERC,,0.6489573220437774,-0.1877838631539193,51.62478471194837,-12.30346188698087,0.3787401090920216,345.0,MISO,Central,"All GIC values are positive;
Baseline offset detected (median value: 2.85 A);
Excessive pre-storm noise: std before (0.2149 A) > 1/4 * std after (0.2795 A);
Data is constant for at least 5 minutes starting at time 2024-03-24 16:34:10"
10605,45.3,-122.6,GIC,measured,NERC,,0.8880410561791788,-0.0515669553251296,50.71677827126684,-58.25992983588837,0.3411865861829491,,NorthernGridConnected,West,"All GIC values are positive;
Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2024-03-24 12:00:00"
10606,41.3,-72.9,GIC,measured,NERC,,2.519333459417882,0.4012856545963779,50.50190621999519,-0.29902398319529,0.3328590793574018,,ISONE,East,"Baseline offset detected (median value: 1.7 A);
Excessive pre-storm noise: std before (1.4514 A) > 1/4 * std after (3.8003 A)"
10607,41.3,-72.9,GIC,measured,NERC,,2.519333459417882,0.4012856545963779,50.50190621999519,-0.29902398319529,0.3328590793574018,,ISONE,East,"Excessive pre-storm noise: std before (1.2116 A) > 1/4 * std after (3.2271 A);
Data is constant for at least 5 minutes starting at time 2024-03-24 22:00:00"
10608,41.2,-73.2,GIC,measured,NERC,,2.359721585037499,0.3728607651672594,50.40150779393787,-0.6529818823014937,0.3290380495819217,,ISONE,East,Duplicate time stamps found
