site_id,geo_lat,geo_lon,data_type,data_class,data_source,manual_error,interpolated_beta,log10_beta,mag_lat,mag_lon,alpha,nearest_volt,power_pool,US_region
10398,41.1,-74.2,GIC,measured,NERC,,2.4943337505101617,0.39695456313904504,50.77122910339101,-1.8878445259384509,0.343329747006873,,NYISO,East
10063,33.4,-112.5,GIC,measured,NERC,,0.5072943140435764,-0.29474000540058903,40.565580121926,-44.80563619127332,0.10617001390784706,,WestConnect,West
10077,42.3,-87.9,GIC,measured,NERC,,1.3255865352890053,0.12240808406593919,51.568496760337275,-18.280756894843456,0.3762963987657966,138.0,PJM,East
10080,42.0,-87.9,GIC,measured,NERC,,1.0905215442259428,0.03763424987438883,51.26925481454746,-18.246580002907653,0.3635672561564541,,PJM,East
10083,40.8,-88.6,GIC,measured,NERC,,0.7003540656265397,-0.15468234588258317,50.03481046486741,-18.937430652413163,0.3154509503396452,345.0,PJM,East
10107,34.5,-118.1,GIC,measured,NERC,,0.9647671847862697,-0.015577476875373655,40.95452128275879,-51.087566074586334,0.11102661501904428,500.0,CAISO,West
10112,47.7,-117.4,GIC,measured,NERC,,0.6947322760129329,-0.15818252411585576,54.036722046131494,-53.83232698379341,0.4998075055051088,,NorthernGridConnected,West
10115,47.6,-114.6,GIC,measured,NERC,,0.28910620589509867,-0.5389425857521396,54.31067500984697,-50.63928142244071,0.5158044011777809,230.0,NorthernGridUnconnected,West
10116,47.9,-121.9,GIC,measured,NERC,,0.9013327943924132,-0.04511482713106004,53.6027455117198,-58.91146460006515,0.47547567968251386,500.0,NorthernGridUnconnected,West
10119,47.5,-120.3,GIC,measured,NERC,,0.3611132137327444,-0.44235661972542606,53.43973880033163,-56.99884877917111,0.466645543526091,115.0,NorthernGridUnconnected,West
10120,47.8,-122.2,GIC,measured,NERC,,0.8667019498089719,-0.06213022640795931,53.4618341111902,-59.20613265367758,0.4678327792566782,115.0,NorthernGridConnected,West
10121,46.9,-119.9,GIC,measured,NERC,,0.34635923339588626,-0.4604732302606293,52.908867096016394,-56.34830238157501,0.4390089130928683,,NorthernGridUnconnected,West
10257,47.4,-101.2,GIC,measured,NERC,,0.24746824742487,-0.6064805173478696,55.64151230033515,-35.017725617545494,0.6011075766087483,,SPP,Central
10258,47.4,-101.2,GIC,measured,NERC,,0.24746824742487,-0.6064805173478696,55.64151230033515,-35.017725617545494,0.6011075766087483,,SPP,Central
10259,47.4,-101.2,GIC,measured,NERC,,0.24746824742487,-0.6064805173478696,55.64151230033515,-35.017725617545494,0.6011075766087483,,SPP,Central
10260,47.4,-101.2,GIC,measured,NERC,,0.24746824742487,-0.6064805173478696,55.64151230033515,-35.017725617545494,0.6011075766087483,,SPP,Central
10261,45.1,-93.8,GIC,measured,NERC,,0.9661853461548524,-0.01493955361450329,53.986888254379856,-25.7109295423111,0.496951357589578,115.0,MISO,Central
