site_id,geo_lat,geo_lon,data_type,data_class,data_source,event,manual_error,interpolated_beta,log10_beta,mag_lat,mag_lon,alpha,nearest_volt,power_pool,US_region,automated_error
10399,39.1,-78.3,GIC,measured,NERC,2021-05-12,,2.0731811017327963,0.3166372413354602,48.39095233184686,-6.584319072509756,0.2611146330956362,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.2593 A) > 1/4 * std after (0.5106 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:08:30"
10400,39.1,-78.3,GIC,measured,NERC,2021-05-12,,2.0731811017327963,0.3166372413354602,48.39095233184686,-6.584319072509756,0.2611146330956362,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.2773 A) > 1/4 * std after (0.4958 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:05:30"
10401,39.1,-78.3,GIC,measured,NERC,2021-05-12,,2.0731811017327963,0.3166372413354602,48.39095233184686,-6.584319072509756,0.2611146330956362,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.2768 A) > 1/4 * std after (0.4955 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:05:00"
10402,39.5,-78.9,GIC,measured,NERC,2021-05-12,,1.100117757927958,0.0414391750501201,48.77904913604988,-7.301318733592632,0.2730324494691521,138.0,PJM,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.2368 A) > 1/4 * std after (0.3391 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:31:20"
10403,39.5,-78.9,GIC,measured,NERC,2021-05-12,,1.100117757927958,0.0414391750501201,48.77904913604988,-7.301318733592632,0.2730324494691521,138.0,PJM,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.5356 A) > 1/4 * std after (1.2597 A)"
10404,39.5,-77.9,GIC,measured,NERC,2021-05-12,,2.975750740745741,0.4735965503777589,48.798035393859145,-6.130481022401843,0.2736292451745238,500.0,PJM,East,"Excessive pre-storm noise: std before (0.5614 A) > 1/4 * std after (0.8103 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 12:53:00"
10405,39.5,-77.9,GIC,measured,NERC,2021-05-12,,2.975750740745741,0.4735965503777589,48.798035393859145,-6.130481022401843,0.2736292451745238,500.0,PJM,East,"Excessive pre-storm noise: std before (0.4416 A) > 1/4 * std after (0.5452 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:13:30"
10406,39.5,-77.9,GIC,measured,NERC,2021-05-12,,2.975750740745741,0.4735965503777589,48.798035393859145,-6.130481022401843,0.2736292451745238,500.0,PJM,East,"Excessive pre-storm noise: std before (0.5193 A) > 1/4 * std after (0.7712 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 12:53:30"
10407,39.5,-77.9,GIC,measured,NERC,2021-05-12,,2.975750740745741,0.4735965503777589,48.798035393859145,-6.130481022401843,0.2736292451745238,500.0,PJM,East,"Excessive pre-storm noise: std before (0.4077 A) > 1/4 * std after (0.6202 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:34:40"
10408,39.7,-80.0,GIC,measured,NERC,2021-05-12,,0.3583927223207516,-0.4456408178939225,48.95426580132146,-8.598096492192722,0.2785898329031459,,PJM,East,"All GIC values are positive;
Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10409,39.3,-77.5,GIC,measured,NERC,2021-05-12,,3.214361482606811,0.5070947153251723,48.60474948945214,-5.655717136322087,0.2676141465215209,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.2171 A) > 1/4 * std after (0.3950 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 10:58:00"
10410,39.3,-77.5,GIC,measured,NERC,2021-05-12,,3.214361482606811,0.5070947153251723,48.60474948945214,-5.655717136322087,0.2676141465215209,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.2142 A) > 1/4 * std after (0.3858 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 07:25:30"
10411,39.3,-77.5,GIC,measured,NERC,2021-05-12,,3.214361482606811,0.5070947153251723,48.60474948945214,-5.655717136322087,0.2676141465215209,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.2128 A) > 1/4 * std after (0.3871 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:26:30"
10412,39.3,-77.5,GIC,measured,NERC,2021-05-12,,3.214361482606811,0.5070947153251723,48.60474948945214,-5.655717136322087,0.2676141465215209,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.2238 A) > 1/4 * std after (0.4106 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:41:00"
10413,39.3,-77.5,GIC,measured,NERC,2021-05-12,,3.214361482606811,0.5070947153251723,48.60474948945214,-5.655717136322087,0.2676141465215209,,PJM,East,"Excessive pre-storm noise: std before (0.4540 A) > 1/4 * std after (0.6271 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 12:55:50"
10414,39.4,-77.4,GIC,measured,NERC,2021-05-12,,3.647067586236612,0.5619438115884283,48.70631243532782,-5.541781359747437,0.2707581345843659,230.0,PJM,East,"All GIC values are positive;
All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10417,41.2,-73.2,GIC,measured,NERC,2021-05-12,,2.359721585037499,0.3728607651672594,50.54296015867903,-0.6283509888854457,0.3344342901433291,,ISONE,East,Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00
10420,39.5,-75.5,GIC,measured,NERC,2021-05-12,,2.175188946991257,0.3374969877603458,48.83012650255569,-3.318546649004188,0.2746409334053029,,PJM,East,"Excessive pre-storm noise: std before (1.9750 A) > 1/4 * std after (7.0216 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 08:14:18"
10421,39.5,-75.5,GIC,measured,NERC,2021-05-12,,2.175188946991257,0.3374969877603458,48.83012650255569,-3.318546649004188,0.2746409334053029,,PJM,East,Data is constant for at least 5 minutes starting at time 2021-05-12 06:15:44
10422,41.2,-73.2,GIC,measured,NERC,2021-05-12,,2.359721585037499,0.3728607651672594,50.54296015867903,-0.6283509888854457,0.3344342901433291,,ISONE,East,"All GIC values are positive;
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10423,40.6,-74.2,GIC,measured,NERC,2021-05-12,,2.719221634832854,0.434444606948329,49.93951640210857,-1.8059137071051703,0.3120128541758813,,PJM,East,"Excessive pre-storm noise: std before (0.5852 A) > 1/4 * std after (1.0456 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10424,40.6,-74.2,GIC,measured,NERC,2021-05-12,,2.719221634832854,0.434444606948329,49.93951640210857,-1.8059137071051703,0.3120128541758813,,PJM,East,"Excessive pre-storm noise: std before (0.5687 A) > 1/4 * std after (1.3160 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10425,36.8,-78.7,GIC,measured,NERC,2021-05-12,,2.1019543813075523,0.3226232863062152,46.08396912318714,-6.966465596700724,0.2002679959179885,,PJM,East,"All GIC values are positive;
Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10426,38.1,-78.8,GIC,measured,NERC,2021-05-12,,2.24051517483117,0.3503478897010249,47.381567661500526,-7.129861391637388,0.2324976880419923,,PJM,East,
10427,39.0,-77.5,GIC,measured,NERC,2021-05-12,,2.793857275758007,0.4462042164045267,48.30481324247516,-5.646392032851401,0.2585408019997808,,PJM,East,
10428,36.7,-76.5,GIC,measured,NERC,2021-05-12,,1.305214367144753,0.1156818456378613,46.01943158186983,-4.424065177967128,0.1987871455488841,,PJM,East,Data is constant for at least 5 minutes starting at time 2021-05-12 17:44:55
10429,36.7,-76.3,GIC,measured,NERC,2021-05-12,,0.7578720845612434,-0.1204040894301088,46.021871036514106,-4.193165381762957,0.1988429205779304,,PJM,East,"All GIC values are positive;
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10441,34.2,-81.6,GIC,measured,NERC,2021-05-12,,1.7050957343971544,0.2317487679344993,43.41489416580686,-10.180947213768288,0.1473355780707415,230.0,SCRTP,East,Duplicate time stamps found
10442,33.8,-78.9,GIC,measured,NERC,2021-05-12,,0.9210879549517226,-0.035698896918954,43.08088488865718,-7.092985721332193,0.1417835731517916,,SCRTP,East,Duplicate time stamps found
10086,27.7,-82.0,GIC,measured,NERC,2021-05-12,,0.3651553433744837,-0.437522339877867,36.90703069392278,-10.342176913361516,0.0697075427869173,,FRCC,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0835 A) > 1/4 * std after (0.1164 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10087,27.9,-82.4,GIC,measured,NERC,2021-05-12,,0.505614521871141,-0.2961804610746953,37.09500738106779,-10.793407796239816,0.0712308384413358,69.0,FRCC,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.2165 A) > 1/4 * std after (0.3134 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:12:40"
10088,27.9,-82.4,GIC,measured,NERC,2021-05-12,,0.505614521871141,-0.2961804610746953,37.09500738106779,-10.793407796239816,0.0712308384413358,69.0,FRCC,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0233 A) > 1/4 * std after (0.0852 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10089,27.8,-82.4,GIC,measured,NERC,2021-05-12,,0.4850123295363409,-0.3142472210234348,36.99506649572661,-10.789100473776074,0.070416854639941,230.0,FRCC,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0500 A) > 1/4 * std after (0.1074 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:12:10"
10090,27.8,-82.1,GIC,measured,NERC,2021-05-12,,0.3727310104831341,-0.4286044733007659,37.00404520208303,-10.457007958040618,0.0704896012006939,,FRCC,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0454 A) > 1/4 * std after (0.1154 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10091,27.7,-82.3,GIC,measured,NERC,2021-05-12,,0.4232283596543554,-0.3734252388255728,36.89814799453392,-10.674156018879808,0.069636372161887,,FRCC,East,"Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10180,41.7,-73.8,GIC,measured,NERC,2021-05-12,,3.145835293715519,0.4977359805558551,51.04128167346636,-1.34272799987813,0.354159505601749,,NYISO,East,
10181,41.9,-74.0,GIC,measured,NERC,2021-05-12,,2.89686190112345,0.4619277920592693,51.24044991398886,-1.5821332055713009,0.3623649090356455,,NYISO,East,
10182,26.6,-98.5,GIC,measured,NERC,2021-05-12,,0.0771152934542634,-1.1128594844114634,34.92347575245972,-28.370024118521396,0.0554898272707225,,ERCOT,ERCOT,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0613 A) > 1/4 * std after (0.2224 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 21:09:13"
10183,41.1,-76.7,GIC,measured,NERC,2021-05-12,,0.3383415505177352,-0.4706446647822341,50.416214784479,-4.768312997043831,0.3295950237960166,,PJM,East,
10188,40.2,-74.5,GIC,measured,NERC,2021-05-12,,2.9734133513883285,0.4732552871896889,49.53784404203336,-2.1548508062810616,0.2979280650255528,,PJM,East,
10191,41.3,-90.5,GIC,measured,NERC,2021-05-12,,1.4474025826441173,0.160589343215479,50.117029157436825,-21.02374004059722,0.3184477314619492,,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0383 A) > 1/4 * std after (0.1311 A)"
10192,41.1,-95.7,GIC,measured,NERC,2021-05-12,,1.225836002583152,0.0884323723543077,49.57407310602307,-27.041233922507715,0.299171924716123,161.0,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.1105 A) > 1/4 * std after (0.3117 A)"
10193,41.6,-71.4,GIC,measured,NERC,2021-05-12,,1.895916683083308,0.2778192481538303,50.94072380013462,1.50637643432032,0.3500875398318429,,ISONE,East,
10194,42.6,-73.9,GIC,measured,NERC,2021-05-12,,2.1945295536401264,0.3413414338464751,51.94087030159061,-1.4695696212989904,0.3927605288052836,115.0,NYISO,East,Low signal: all GIC values within +/- 4 A
10195,39.7,-74.9,GIC,measured,NERC,2021-05-12,,2.354882212141629,0.3719691892159787,49.03515913763415,-2.618185457228994,0.2811935720921352,,PJM,East,
10196,33.3,-111.9,GIC,measured,NERC,2021-05-12,,0.59432779565099,-0.2259739580884836,40.30444194346354,-43.87925356592887,0.1030290331237601,,WestConnectNonEnrolled,West,"Excessive pre-storm noise: std before (0.0961 A) > 1/4 * std after (0.1746 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 15:31:55"
10197,36.4,-82.2,GIC,measured,NERC,2021-05-12,,1.4198283724986611,0.1522358504523761,45.59554165593926,-10.979865016503275,0.1893291984104276,,SERTP,East,
10199,35.0,-84.9,GIC,measured,NERC,2021-05-12,,1.1069538243316337,0.0441295050194376,44.10209450765345,-13.98453636438746,0.1594516702353923,,SERTP,East,
10201,36.5,-87.2,GIC,measured,NERC,2021-05-12,,1.049994166488022,0.0211868862422239,45.5011382009111,-16.72366096636935,0.1872848824386571,500.0,SERTP,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0300 A) > 1/4 * std after (0.0714 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 12:09:47"
10202,34.9,-90.0,GIC,measured,NERC,2021-05-12,,0.6097493392599633,-0.214848661626626,43.76192333734823,-19.77208685518433,0.1533344040606741,,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0818 A) > 1/4 * std after (0.2868 A)"
10203,35.0,-85.3,GIC,measured,NERC,2021-05-12,,0.996526544232336,-0.0015111286141768,44.08615048963795,-14.440222701935571,0.1591595735710835,,SERTP,East,"All GIC values are positive;
All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10204,35.3,-89.8,GIC,measured,NERC,2021-05-12,,0.6301141833833783,-0.2005807446416425,44.17196287213597,-19.582383665443245,0.1607380032215309,,SERTP,East,"Excessive pre-storm noise: std before (0.0686 A) > 1/4 * std after (0.2644 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 21:36:17"
10205,36.2,-88.8,GIC,measured,NERC,2021-05-12,,0.8956529666713062,-0.0478602312465515,45.12304496311046,-18.526678149670584,0.1793161000960923,,SERTP,East,Data is constant for at least 5 minutes starting at time 2021-05-12 23:39:01
10206,34.8,-85.7,GIC,measured,NERC,2021-05-12,,0.8374007929076037,-0.0770666322252589,43.86996525712896,-14.8816155546045,0.155251441309847,,SERTP,East,Low signal: all GIC values within +/- 4 A
10207,36.0,-84.1,GIC,measured,NERC,2021-05-12,,0.5592615251552008,-0.2523850572809846,45.13145486335964,-13.13624588680738,0.1794896074946244,161.0,SERTP,East,
10208,35.8,-86.5,GIC,measured,NERC,2021-05-12,,0.7257450701500456,-0.1392159055671167,44.83414018476687,-15.867207585744566,0.1734563740286503,,SERTP,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.1036 A) > 1/4 * std after (0.1841 A)"
10209,34.8,-85.7,GIC,measured,NERC,2021-05-12,,0.8374007929076037,-0.0770666322252589,43.86996525712896,-14.8816155546045,0.155251441309847,,SERTP,East,"Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2021-05-12 18:40:56"
10210,34.7,-86.5,GIC,measured,NERC,2021-05-12,,0.6618498710267245,-0.1792405114347176,43.735758131066405,-15.78389293491058,0.1528737144895126,161.0,SERTP,East,"Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2021-05-12 22:22:13"
10211,34.3,-88.8,GIC,measured,NERC,2021-05-12,,0.6415197941404186,-0.1927899388941441,43.226807477908224,-18.36001403706059,0.1441829327927587,,SERTP,East,Data is constant for at least 5 minutes starting at time 2021-05-13 00:01:28
10212,36.0,-86.6,GIC,measured,NERC,2021-05-12,,0.7824508982511382,-0.1065429065453077,45.02938075738451,-15.996997778059823,0.1773949827064433,161.0,SERTP,East,
10216,40.9,-73.8,GIC,measured,NERC,2021-05-12,,2.342886686474761,0.3697512844873722,50.24129188287795,-1.336354615433127,0.3230310880845697,,NYISO,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.7525 A) > 1/4 * std after (0.8960 A)"
10219,36.1,-81.0,GIC,measured,NERC,2021-05-12,,2.7564328346317017,0.4403474145899267,45.33051087903639,-9.585598524204364,0.1836457722096019,,SERTP,East,Low signal: all GIC values within +/- 4 A
10220,39.4,-87.4,GIC,measured,NERC,2021-05-12,,0.4903456338448295,-0.3094976874089987,48.38642189571557,-17.209678112115743,0.2609786277637707,,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0812 A) > 1/4 * std after (0.2799 A);
Data is constant for at least 5 minutes starting at time 2021-05-13 01:10:29"
10248,32.8,-80.6,GIC,measured,NERC,2021-05-12,,0.901094778523134,-0.0452295268624527,42.04265360638352,-8.984537071321547,0.1258266498372357,,SCRTP,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0638 A) > 1/4 * std after (0.2023 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:10:48"
10249,33.3,-81.0,GIC,measured,NERC,2021-05-12,,1.238758315244013,0.0929865827324599,42.53200597327058,-9.458512688236748,0.1331106433045061,,SCRTP,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0943 A) > 1/4 * std after (0.0371 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10250,34.1,-80.9,GIC,measured,NERC,2021-05-12,,1.9961869176524896,0.300201205039686,43.33425486669035,-9.379835905258338,0.1459755744857121,,SCRTP,East,"Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2021-05-12 06:12:08"
10251,35.9,-82.3,GIC,measured,NERC,2021-05-12,,1.72529499839907,0.2368633633068773,45.09280692665339,-11.067316569290837,0.1786936338186368,,SERTP,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0617 A) > 1/4 * std after (0.1077 A)"
10252,36.4,-79.0,GIC,measured,NERC,2021-05-12,,2.6171669225579013,0.4178314227674844,45.67804794329707,-7.297897525197108,0.19113414540287,,SERTP,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0499 A) > 1/4 * std after (0.0480 A);
Data gap detected >= 10.0 minutes (5705.0 seconds);
Data gap detected >= 10.0 minutes (5705 seconds) due to NaN values;
Data is constant for at least 5 minutes starting at time 2021-05-12 13:58:01"
10267,42.4,-85.6,GIC,measured,NERC,2021-05-12,,0.5716206477045807,-0.242892092298478,51.46297601752928,-15.380847308522329,0.3717576791984684,,MISO,Central,"All GIC values are positive;
All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10268,43.0,-83.9,GIC,measured,NERC,2021-05-12,,0.6127967550132495,-0.2126835431201831,52.13070508341963,-13.417006836762424,0.4014291620592046,,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0744 A) > 1/4 * std after (0.2952 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10269,43.0,-83.7,GIC,measured,NERC,2021-05-12,,0.6279287809377523,-0.2020896107209278,52.13817378448101,-13.179018238438497,0.4017740979278206,,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.6056 A) > 1/4 * std after (1.4582 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10271,42.7,-84.8,GIC,measured,NERC,2021-05-12,,0.6051203538291218,-0.2181582388920509,51.7959348198678,-14.460371021816249,0.3862684153221168,,MISO,Central,Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:30
10272,43.2,-83.6,GIC,measured,NERC,2021-05-12,,0.6037142886622705,-0.2191685451772678,52.34160596779758,-13.076426189058145,0.4112842931890342,345.0,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10273,42.9,-82.5,GIC,measured,NERC,2021-05-12,,0.6159649281559347,-0.2104440150140903,52.0803246914682,-11.74270256116098,0.3991101083189528,,MISO,Central,Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00
10274,42.9,-82.7,GIC,measured,NERC,2021-05-12,,0.6257428448477931,-0.2036041076979842,52.07365037000814,-11.980834695297665,0.3988038900989181,345.0,MISO,Central,Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00
10275,43.8,-83.1,GIC,measured,NERC,2021-05-12,,0.5141214017666097,-0.2889343170127942,52.958855587995146,-12.52838306301368,0.4415399012950153,,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10276,42.6,-84.0,GIC,measured,NERC,2021-05-12,,0.6573630712803762,-0.1821946969529493,51.72745702125474,-13.50242885683317,0.3832385178841064,,MISO,Central,Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00
10280,42.4,-85.6,GIC,measured,NERC,2021-05-12,,0.5716206477045807,-0.242892092298478,51.46297601752928,-15.380847308522329,0.3717576791984684,,MISO,Central,"All GIC values are positive;
All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10281,43.0,-83.9,GIC,measured,NERC,2021-05-12,,0.6127967550132495,-0.2126835431201831,52.13070508341963,-13.417006836762424,0.4014291620592046,,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10282,43.0,-83.7,GIC,measured,NERC,2021-05-12,,0.6279287809377523,-0.2020896107209278,52.13817378448101,-13.179018238438497,0.4017740979278206,,MISO,Central,"All GIC values are positive;
Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0493 A) > 1/4 * std after (0.1463 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10283,43.6,-84.2,GIC,measured,NERC,2021-05-12,,0.4985374148927424,-0.3023022426247376,52.71840603013601,-13.826245547449949,0.4294978319072241,,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0637 A) > 1/4 * std after (0.1950 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10284,43.2,-83.6,GIC,measured,NERC,2021-05-12,,0.6037142886622705,-0.2191685451772678,52.34160596779758,-13.076426189058145,0.4112842931890342,345.0,MISO,Central,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.2940 A) > 1/4 * std after (0.4034 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:08:50"
10286,43.8,-83.1,GIC,measured,NERC,2021-05-12,,0.5141214017666097,-0.2889343170127942,52.958855587995146,-12.52838306301368,0.4415399012950153,,MISO,Central,Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00
10290,39.5,-97.5,GIC,measured,NERC,2021-05-12,,0.5704253439037746,-0.2438011870954575,47.845063426416296,-28.869374474039866,0.2452265050945123,230.0,SPP,Central,Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00
10325,29.8,-95.2,GIC,measured,NERC,2021-05-12,,0.0668729584706316,-1.1747494631161035,38.35345130277603,-25.088129073940365,0.0823227008230212,,ERCOT,ERCOT,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.1371 A) > 1/4 * std after (0.1495 A)"
10366,42.4,-71.8,GIC,measured,NERC,2021-05-12,,2.3406874307614425,0.3693434230264963,51.74215581215232,1.0367254866838262,0.3838868771367094,,ISONE,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.1506 A) > 1/4 * std after (0.3519 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10367,42.4,-71.8,GIC,measured,NERC,2021-05-12,,2.3406874307614425,0.3693434230264963,51.74215581215232,1.0367254866838262,0.3838868771367094,,ISONE,East,"All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0916 A) > 1/4 * std after (0.1836 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:05:20"
10368,42.4,-71.8,GIC,measured,NERC,2021-05-12,,2.3406874307614425,0.3693434230264963,51.74215581215232,1.0367254866838262,0.3838868771367094,,ISONE,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0815 A) > 1/4 * std after (0.1433 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:01"
10369,42.4,-71.8,GIC,measured,NERC,2021-05-12,,2.3406874307614425,0.3693434230264963,51.74215581215232,1.0367254866838262,0.3838868771367094,,ISONE,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.3593 A) > 1/4 * std after (0.3814 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10370,42.4,-71.8,GIC,measured,NERC,2021-05-12,,2.3406874307614425,0.3693434230264963,51.74215581215232,1.0367254866838262,0.3838868771367094,,ISONE,East,Data is constant for at least 5 minutes starting at time 2021-05-12 06:09:01
10371,42.4,-71.8,GIC,measured,NERC,2021-05-12,,2.3406874307614425,0.3693434230264963,51.74215581215232,1.0367254866838262,0.3838868771367094,,ISONE,East,Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00
10372,42.4,-71.8,GIC,measured,NERC,2021-05-12,,2.3406874307614425,0.3693434230264963,51.74215581215232,1.0367254866838262,0.3838868771367094,,ISONE,East,Data is constant for at least 5 minutes starting at time 2021-05-12 17:50:41
10373,42.6,-73.9,GIC,measured,NERC,2021-05-12,,2.1945295536401264,0.3413414338464751,51.94087030159061,-1.4695696212989904,0.3927605288052836,115.0,NYISO,East,Duplicate time stamps found
10376,40.9,-73.9,GIC,measured,NERC,2021-05-12,,2.403237240915885,0.3807966452670485,50.24089651211097,-1.454536637422042,0.3230164009578254,345.0,NYISO,East,"All GIC values are positive;
All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10377,40.7,-74.0,GIC,measured,NERC,2021-05-12,,2.553542949086076,0.4071431668299854,50.04047112535007,-1.570881572368263,0.3156563681772399,,NYISO,East,"All GIC values are positive;
All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10378,40.7,-74.0,GIC,measured,NERC,2021-05-12,,2.553542949086076,0.4071431668299854,50.04047112535007,-1.570881572368263,0.3156563681772399,,NYISO,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.8747 A) > 1/4 * std after (0.3420 A);
Data is constant for at least 5 minutes starting at time 2021-05-12 12:54:00"
10379,40.7,-74.0,GIC,measured,NERC,2021-05-12,,2.553542949086076,0.4071431668299854,50.04047112535007,-1.570881572368263,0.3156563681772399,,NYISO,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.4667 A) > 1/4 * std after (0.5201 A)"
