2026-09-18T00:23:44.320167Z INFO  info Reading C:\Users\lwilker\Documents\GitHub\SWERVE\info\marsal_config\info.csv
2026-09-18T00:23:45.230113Z INFO  info Adding interpolated OTT beta and log10 beta columns to extended info_df
2026-09-24T05:47:04.402887Z WARN  info     Warning: Could not interpolate beta for site SAN line at (41.873913,1.3325198333333337)
2026-09-24T05:47:04.404226Z WARN  info     Warning: Could not interpolate beta for site SAN ref at (41.87557733333333,1.3344913333333333)
2026-09-24T05:47:04.404226Z WARN  info     Warning: Could not interpolate beta for site TRA line at (40.52591116666667,0.2636231666666667)
2026-09-24T05:47:04.407557Z WARN  info     Warning: Could not interpolate beta for site TRA ref at (40.527670666666666,0.2610621666666666)
2026-09-24T05:47:04.410005Z WARN  info     Warning: Could not interpolate beta for site CHI line at (40.167025333333335,-3.4283451666666664)
2026-09-24T05:47:04.410873Z WARN  info     Warning: Could not interpolate beta for site CHI ref at (40.169217,-3.4229776666666667)
2026-09-24T05:47:04.411285Z WARN  info     Warning: Could not interpolate beta for site CUL line at (40.30739616666666,-0.1113748333333333)
2026-09-24T05:47:04.411285Z WARN  info     Warning: Could not interpolate beta for site CUL ref at (40.30804633333333,-0.108697)
2026-09-24T05:47:04.412008Z WARN  info     Warning: Could not interpolate beta for site MNR line at (39.90542883333333,4.1837785)
2026-09-24T05:47:04.412875Z WARN  info     Warning: Could not interpolate beta for site MNR ref at (39.903235333333335,4.181145666666667)
2026-09-24T05:47:04.412875Z WARN  info     Warning: Could not interpolate beta for site SAN line at (41.873913,1.3325198333333337)
2026-09-24T05:47:04.412875Z WARN  info     Warning: Could not interpolate beta for site SAN ref at (41.87557733333333,1.3344913333333333)
2026-09-24T05:47:04.412875Z WARN  info     Warning: Could not interpolate beta for site TRA line at (40.52591116666667,0.2636231666666667)
2026-09-24T05:47:04.412875Z WARN  info     Warning: Could not interpolate beta for site TRA ref at (40.527670666666666,0.2610621666666666)
2026-09-24T05:47:04.911113Z INFO  info Adding geomagnetic coordinates and alpha to extended info_df
2026-09-24T05:48:25.001354Z INFO  info    Adding sites for event 2020-07-24 from data source Marsal2021 to info.csv.
2026-09-24T05:48:25.003378Z WARN  info    Data type GIC not found for source Marsal2021 and event 2020-07-24. Skipping...
2026-09-24T05:48:25.038917Z INFO  info    Adding sites for event 2021-05-12 from data source Marsal2021 to info.csv.
2026-09-24T05:48:25.038917Z WARN  info    Data type GIC not found for source Marsal2021 and event 2021-05-12. Skipping...
2026-09-24T05:48:25.038917Z INFO  info    Adding sites for event 2021-03-24 from data source Marsal2021 to info.csv.
2026-09-24T05:48:25.038917Z WARN  info    Data type GIC not found for source Marsal2021 and event 2021-03-24. Skipping...
2026-09-24T05:48:25.046434Z INFO  info    Adding sites for event 2020-08-28 from data source Marsal2021 to info.csv.
2026-09-24T05:48:25.046434Z WARN  info    Data type GIC not found for source Marsal2021 and event 2020-08-28. Skipping...
2026-09-24T05:48:25.047447Z INFO  info    Adding sites for event 2021-05-26 from data source Marsal2021 to info.csv.
2026-09-24T05:48:25.047447Z WARN  info    Data type GIC not found for source Marsal2021 and event 2021-05-26. Skipping...
2026-09-24T05:48:25.047447Z INFO  info    Adding sites for event 2021-03-06 from data source Marsal2021 to info.csv.
